,Country,Distance,Food Type,Monument,Price,Rating,Review Count
1052,US,1470.9040083216598,Greek,Washington Monument,3,4.0,3871
1053,US,1353.462460767688,Indian,Washington Monument,3,4.5,2587
1055,US,930.44290069301,Brazilian,Washington Monument,3,4.0,1556
1056,US,1081.692483522658,Pizza,Washington Monument,1,4.5,781
1057,US,1614.0806080541638,Pizza,Washington Monument,2,4.0,2649
1058,US,1694.713609222088,Ramen,Washington Monument,2,4.0,2317
1060,US,2691.336220859152,Bakeries,Washington Monument,2,4.5,3639
1061,US,928.5149717232599,Seafood,Washington Monument,2,3.5,1858
1062,US,1187.482321445732,Seafood,Washington Monument,3,4.5,889
1064,US,959.534464956776,American (New),Washington Monument,3,4.0,1138
1065,US,1322.518043084238,Mexican,Washington Monument,2,3.5,2291
1067,US,1005.2109520730679,Mexican,Washington Monument,1,4.0,1270
1068,US,1399.369598009978,Seafood,Washington Monument,2,4.0,1119
1150,US,3323.17769304345,American (Traditional),Pentagon,2,4.0,10470
1152,US,2113.617690214456,Halal,Pentagon,2,4.0,1603
1153,US,3519.125906762102,Bars,Pentagon,2,4.0,6310
1154,US,3581.0799305378437,Bakeries,Pentagon,2,4.5,3639
1155,US,1301.908881876032,"Beer, Wine & Spirits",Pentagon,1,5.0,236
1156,US,3301.191901755508,American (New),Pentagon,2,4.0,2641
1159,US,2839.348158582504,Mexican,Pentagon,1,4.5,493
1160,US,3161.185993435412,Vietnamese,Pentagon,1,4.0,1405
1163,US,1348.1040969328799,Ethiopian,Pentagon,2,4.5,279
1166,US,3335.2749725934477,Seafood,Pentagon,3,4.0,851
1167,US,3776.7677363073594,American (New),Pentagon,3,4.0,1971
1186,US,231.71345877884,Breakfast & Brunch,"Cloud Gate, Chicago",2,4.5,4494
1188,US,935.661281559674,Tapas/Small Plates,"Cloud Gate, Chicago",2,4.0,5761
1190,US,205.85325434399996,Gastropubs,"Cloud Gate, Chicago",3,4.0,2401
1191,US,2046.1822870683159,American (New),"Cloud Gate, Chicago",3,4.5,7008
1193,US,1055.97524528952,Seafood,"Cloud Gate, Chicago",3,4.5,1988
1194,US,1204.7859835889578,Steakhouses,"Cloud Gate, Chicago",3,4.5,1860
1195,US,1219.113573737184,Pizza,"Cloud Gate, Chicago",2,4.0,4383
1196,US,1094.260541532582,Mexican,"Cloud Gate, Chicago",2,4.0,3312
1197,US,1078.719831697026,Italian,"Cloud Gate, Chicago",3,4.0,2544
1198,US,860.3855487488198,Seafood,"Cloud Gate, Chicago",3,4.0,1814
1199,US,816.767374822926,Coffee & Tea,"Cloud Gate, Chicago",1,4.5,1388
1200,US,607.8542657607239,Coffee & Tea,"Cloud Gate, Chicago",1,4.5,964
1201,US,1055.3793272870719,Asian Fusion,"Cloud Gate, Chicago",2,4.0,2268
1202,US,2029.233303666208,Bars,"Cloud Gate, Chicago",2,4.5,4882
1203,US,1381.1045250021218,Hot Dogs,"Cloud Gate, Chicago",1,4.0,4119
1204,US,908.8016610523679,Italian,"Cloud Gate, Chicago",3,4.0,1423
1205,US,1270.948724847382,Italian,"Cloud Gate, Chicago",2,4.0,3909
1254,US,2025.3503569939598,American (Traditional),Ponte Vecchio,2,4.5,409
1256,US,7.745873154896,Thai,Ponte Vecchio,2,4.0,153
1257,US,1418.09289984444,American (New),Ponte Vecchio,3,4.0,229
1258,US,12.314076638209999,Italian,Ponte Vecchio,2,3.5,145
1261,US,2439.061962665644,Thai,Ponte Vecchio,2,4.0,114
1263,US,3248.9852375640558,Barbeque,Ponte Vecchio,2,3.5,269
1264,US,3204.823697185008,Cafes,Ponte Vecchio,2,4.0,118
