,Country,Distance,Price,Rating,Review Count
635,IT,396.62308058246,€€,4.0,585
636,IT,642.28689232776,€,4.5,264
637,IT,563.5566284868299,€€,4.5,181
638,IT,485.99768510634397,€,4.5,147
639,IT,404.528807709282,€€,4.5,168
640,IT,515.6172023694139,€€,4.5,194
641,IT,714.3180054746259,€€€,4.5,163
642,IT,203.74645013006202,€€€,4.5,118
643,IT,284.58088160320796,€,4.5,142
644,IT,365.074698357496,€€,4.5,145
645,IT,81.512006260656,n/a,4.5,68
646,IT,550.9043628879439,€€€€,4.5,158
647,IT,658.279490673124,€€,4.5,125
648,IT,585.132222505136,n/a,4.5,162
649,IT,939.930287654634,€,4.5,343
650,IT,638.848919314142,€€€,4.5,145
651,GB,274.28090347010396,n/a,4.5,386
652,GB,552.308498841356,££,4.5,282
653,GB,368.269063965974,£,4.5,247
654,GB,488.92399276799597,££,4.0,189
655,GB,886.8632545276499,£,4.5,187
656,GB,324.017598495746,£,4.5,142
657,GB,640.3898763654,££,4.0,174
658,GB,471.04012637901593,££,4.5,118
659,GB,330.93103329361196,n/a,4.5,124
660,GB,736.125340912384,£,4.5,134
661,GB,785.9868320473919,n/a,4.5,101
662,GB,669.811141769748,££,4.0,168
663,GB,441.076285512124,££,4.0,108
664,GB,358.823744830082,££,4.0,95
665,GB,722.850396722728,££,4.5,76
666,GB,846.247770758488,££,4.5,102
667,GB,673.1923113577919,£,5.0,46
668,GB,626.8376465952259,££,4.5,85
669,GB,1450.9447670024038,n/a,4.5,112
670,GB,655.020327886358,£,4.0,90
671,BR,2.7341955959639996,n/a,5.0,164
672,BR,1068.3565958802778,n/a,4.5,52
673,BR,1640.8748343180418,$$$,4.5,33
674,BR,2231.134086079686,$$,4.5,64
675,BR,3632.87355134187,$$$$,4.5,57
676,BR,3926.591910766542,$$$,4.5,103
677,BR,1731.610601554922,$$,4.0,29
678,BR,3444.2816087152596,$$,4.0,68
679,BR,1123.489582217442,$$$,4.0,27
680,BR,3202.850692854934,$,4.5,50
681,BR,1536.3245763677758,$$,4.5,14
682,BR,2182.51911374783,$$,4.5,22
683,BR,1810.51381826884,$$,5.0,14
684,BR,1625.8081296691118,$$$,4.5,22
685,BR,1137.907436544786,$$,4.0,21
686,BR,2534.566034054352,$$,4.5,35
687,BR,2440.560531149708,$$,4.0,42
688,BR,1130.858724488936,$$$$,5.0,10
689,BR,1500.63924517743,$$$,4.0,22
690,BR,1482.3981482778279,$$,4.0,24
691,CA,602.947349959366,$$,4.5,1672
692,CA,548.910396260634,$$$,4.5,597
693,CA,670.72972214242,$$,4.0,1302
694,CA,1058.726393833978,$,4.5,981
695,CA,934.9675222835199,$$$$,4.5,453
696,CA,0.7137319902239999,n/a,4.0,564
697,CA,1161.8884819320378,$$$,4.5,558
698,CA,627.18411190872,$$$$,4.0,562
699,CA,793.44013974314,$$$,4.0,510
700,CA,674.6456599628,$$,4.5,319
701,CA,1697.256533793448,$,4.5,994
702,CA,1137.492188522494,$$,4.0,641
703,CA,22.71388760327,$$$$,3.5,649
704,CA,798.5841399727499,$$$,4.0,396
705,CA,1086.644336442034,$$$,4.0,508
706,CA,1100.234835834606,$$,4.0,728
707,CA,975.5393520614459,$$$$,4.5,181
708,CA,623.4823205935719,$$,4.0,277
709,CA,1133.945570574816,$$,4.0,564
710,CA,2101.2593831194217,$$,4.0,1246
711,US,871.896870179762,n/a,4.5,359
712,US,647.8624201803,n/a,4.5,173
713,US,253.91004335118996,n/a,4.5,134
714,US,1215.676559568338,$,4.5,254
715,CA,1167.4853536563278,$$$,4.5,209
716,US,1418.47754900251,$$,4.0,456
717,CA,1061.638781992102,$$$,4.5,161
718,CA,1173.85920073136,$$,4.5,237
719,CA,1499.017225026636,$$,4.5,169
720,CA,782.65367035902,$$$,3.5,427
721,CA,1006.8759227725839,$$,4.0,311
722,CA,1422.966936346796,$$,4.0,287
723,US,1444.118296431986,$,4.5,182
724,CA,1851.0160059504078,$,4.0,224
725,US,1020.56728529658,$$,4.5,149
726,CA,937.864432775128,$,4.0,196
727,CA,542.563721121228,$$$,4.0,172
728,CA,1346.196988316578,$$,4.0,150
729,CA,2698.808675999418,$$,4.5,244
730,CA,736.214031639784,$$$,3.5,280
731,GB,22.528831206009997,n/a,4.5,536
732,GB,294.741232593242,n/a,4.5,393
733,GB,961.052926814448,£££,4.0,520
734,GB,1111.100359861942,££,4.5,276
735,GB,643.729690904398,n/a,4.5,142
736,GB,1338.146885689016,££,4.0,633
737,GB,1826.2090134790158,££,4.5,323
738,GB,1741.647419928424,n/a,4.5,265
739,GB,951.678366978742,££,4.5,73
740,GB,933.721923379112,££,4.5,71
741,GB,1449.87670018702,£££,4.5,162
742,GB,961.3059664003939,££££,4.0,192
743,GB,827.47075655779,n/a,4.0,113
744,GB,1449.3744832701939,££,4.0,193
745,GB,1051.34200129571,£,4.5,70
746,GB,763.53941928319,n/a,4.5,64
747,GB,1665.3026292706138,££,4.0,220
748,GB,246.24653444721997,££,4.0,76
749,GB,1019.6712466274199,££,4.5,70
750,GB,2239.236290928814,£££,4.0,266
751,ES,635.7430036758,€,4.0,753
752,ES,77.780643483942,n/a,4.5,151
753,ES,894.882106025488,€,4.5,215
754,ES,685.233977589146,€€€,4.0,362
755,ES,1468.622881847328,€€,4.5,270
756,ES,1919.078474587224,n/a,4.5,345
757,ES,765.014715423382,€€,4.5,119
758,ES,737.834515192746,n/a,4.5,117
759,ES,651.103537759514,n/a,4.0,184
760,ES,751.031561532778,€,4.0,193
761,ES,1099.431601687754,€€,4.0,290
762,ES,814.808959964622,€€,4.5,84
763,ES,1187.6084082457778,€,4.5,168
764,ES,783.364689323872,€€,4.5,111
765,ES,575.938151437902,€€,4.0,88
766,ES,1023.7788053429199,€,4.0,153
767,ES,988.533639425152,€€,4.5,68
768,ES,321.613427195836,€€€,4.5,53
769,ES,1098.256899360234,€,4.5,127
770,ES,954.3425889543079,€€,4.5,54
771,FR,25.036565948929997,n/a,4.5,152
772,FR,90.21315080901599,€€,4.0,17
773,FR,2470.277207326324,€€,5.0,12
774,FR,90.21315080901599,€€€€,2.5,24
775,FR,127.93334211700599,€€€,2.0,18
776,FR,2109.843317665308,n/a,3.5,9
777,FR,121.85461387996598,€€,2.5,12
778,FR,124.34444085296998,€€,2.5,5
779,FR,2379.56317245587,n/a,3.0,12
780,FR,24.424408901211997,n/a,4.5,2
781,FR,90.21315080901599,€€,2.0,9
782,FR,123.061906147156,€€,2.0,9
783,FR,133.013964606208,n/a,3.0,4
784,FR,110.241671157526,€,3.5,2
785,FR,4248.6011171549535,€€€,4.0,6
786,FR,2331.4752296840256,€€€,3.5,3
787,FR,118.43065725214399,n/a,3.0,1
788,FR,88.95164905046398,n/a,1.5,4
789,FR,3673.284021449366,€€,4.5,2
790,FR,4322.775826603101,n/a,4.0,2
791,US,240.653853766158,$$,4.5,1729
792,US,366.649046799744,$$,4.0,2041
793,US,287.47207362699396,$$,4.0,1859
794,US,298.966233860846,$$,4.5,1096
795,US,126.77564777740798,$$,4.0,1475
796,US,317.787368922314,$$$,4.5,814
797,US,430.36702131769204,$$$$,4.5,632
798,US,242.939592126128,$,4.5,716
799,US,940.1162214640619,$$,4.5,919
800,US,281.63104957504,$$$,4.5,508
801,US,97.34670067137199,$$,4.0,822
802,US,304.890392071982,$$,4.0,956
803,US,104.366671202294,$$,4.5,309
804,US,165.030632584372,$$,4.0,969
805,US,774.223117180514,$$,4.5,733
806,US,72.495999652118,$$,4.0,994
807,US,202.57175778044999,$$,3.5,1371
808,US,275.947441023044,$$,4.5,327
809,US,1305.9289847107138,$,4.5,586
810,US,1745.5108800682158,$,4.5,1421
811,MY,43.455558648396,n/a,4.5,48
812,MY,136.06528177571,$$$,4.0,34
813,MY,1756.9390240487298,$$,4.5,51
814,MY,979.1722381970219,$$,4.0,33
815,MY,505.67922112920996,$$,4.5,16
816,MY,422.95981751146195,n/a,4.0,22
817,MY,1545.393990533554,$,4.5,20
818,MY,34.181619255642,$$,3.5,33
819,MY,1072.184791840122,$$,4.0,37
820,MY,777.460377171748,$$,3.5,31
821,MY,1004.5748437009319,$$,4.5,21
822,MY,1213.789399526006,$$,4.5,19
823,MY,532.80733523168,$$$,3.5,33
824,MY,1257.165269773094,$$,4.0,22
825,MY,230.20959991139398,$$,4.0,15
826,MY,622.5864858277899,$$$$,5.0,7
827,MY,649.941484361592,$$$,3.5,26
828,MY,1236.65316673375,$$$,4.0,18
829,MY,1473.123008639302,$,5.0,11
830,MY,872.588082192564,$,4.5,12
831,GB,379.09384191851996,££,4.5,33
832,GB,254.122498922884,££,4.0,37
833,GB,240.856714613706,££,4.0,30
834,GB,223.11993208375196,££,4.0,23
835,GB,353.11204782333,££,4.0,20
836,GB,245.12768667841,££,4.0,25
837,GB,245.788735797196,££,4.0,16
838,GB,280.402601246078,££,4.0,21
839,GB,427.31616232728794,££,4.5,18
840,GB,423.4220838502599,££,4.0,19
841,GB,673.916090135768,££,4.5,9
842,GB,238.86519353946,££,3.5,16
843,GB,414.168240768888,£££,4.0,10
844,GB,439.622991463742,££,4.5,9
845,GB,284.42097468399595,££,3.5,19
846,GB,293.820082587392,££,4.0,16
847,GB,253.068372854316,££,4.0,12
848,GB,938.1569575179739,£,4.0,13
849,GB,302.45755311585,££,3.5,12
850,GB,826.242695275098,££,4.0,12
851,FR,7.685315782838,n/a,4.5,524
852,FR,279.544392366694,€€,4.5,323
853,FR,355.209566145468,€€,4.5,197
854,FR,83.426222366134,€€,4.5,143
855,FR,109.345012892466,€€,4.5,99
856,FR,276.349770712222,€€,4.5,110
857,FR,700.916579391954,€€,4.0,218
858,FR,300.467676948018,€€,4.5,102
859,FR,2472.994051662144,€€,4.5,570
860,FR,672.456856657182,€€,4.5,145
861,FR,3451.414389152162,€,4.5,1384
862,FR,841.352918730704,€€,4.5,126
863,FR,3784.3403131561117,n/a,4.5,765
864,FR,551.597078668042,€€,4.5,115
865,FR,366.25091925823995,€€€,4.5,78
866,FR,270.97286229165996,€€€,5.0,53
867,FR,649.9429462860479,€€,4.0,136
868,FR,446.4640449076359,€€€€,4.5,87
869,FR,274.602596052044,€€,4.5,70
870,FR,1842.087338867406,n/a,4.5,204
871,US,929.8022436822979,n/a,4.5,249
872,US,340.580291373918,$$$,4.5,349
873,US,902.9680710246761,$,4.5,127
874,US,1051.080721567096,$,4.5,183
875,US,586.1536496817159,$$,3.5,523
876,US,971.3851934578399,$$,4.0,297
877,US,2357.842975698016,$,4.5,898
878,US,310.378509105224,$$,4.0,323
879,US,297.280200763146,$$,4.0,164
880,US,1053.1129576558699,$,5.0,102
881,US,2060.6176492445857,$$,3.5,939
882,US,1509.4331855576618,$$,4.0,289
883,US,872.210698560858,$,4.0,245
884,US,177.97759923658597,$$,4.0,139
885,US,2958.6202973950058,$,4.5,375
886,US,2028.517349338378,$$,4.5,180
887,US,1507.4463412254559,$,4.0,261
888,US,454.121550007802,$$,4.0,207
889,US,2446.0004317128137,$,4.5,292
890,US,926.324558272972,$$,4.0,160
891,US,53.778598462766,n/a,5.0,1995
892,US,1287.3553627616318,$$,4.5,2139
893,US,954.3825644771059,$$,4.0,2882
894,US,2621.905791013444,$,4.5,8717
895,US,704.7816166849459,$$,4.0,2260
896,US,969.72801019365,$$,4.0,2218
897,US,1799.2578847727718,$$$$,4.5,1353
898,US,1588.804838819938,$$,4.5,1586
899,US,1073.931522805262,$$$,4.0,1174
900,US,1446.080005448336,$$,4.0,1957
901,US,1569.2602125695519,$$,4.0,1462
902,US,1042.825555388328,$$$,4.0,905
903,US,1282.91538633963,$$,4.0,1055
904,US,977.3017964614119,$$,4.0,1252
905,US,1340.086894203872,$,4.5,770
906,US,2784.518393305562,$,4.5,3186
907,US,668.7629221399139,$$,3.5,1315
908,US,1006.48070169912,$$,4.0,900
909,US,1007.8408456998959,$$,4.0,1038
910,US,2742.752318018892,$$$$,4.5,2093
911,US,767.41388763045,n/a,4.5,406
912,US,3653.483278715888,$$,4.0,172
913,US,486.4118822296159,$$,3.0,22
914,US,1747.390044748494,n/a,5.0,1
915,US,2548.9752354433176,n/a,5.0,2
916,US,434.072292669656,$$,3.0,1
917,JP,4.079401863794,n/a,4.5,22
918,JP,737.932184267072,n/a,5.0,1
919,JP,3758.723552778402,n/a,4.0,2
920,JP,3778.3939248096876,?,5.0,1
921,IT,363.901973747902,€,4.5,764
922,IT,435.0024089523819,€€,4.0,351
923,IT,657.3200692746019,€€,4.5,172
924,IT,537.32088617233,€€,4.5,163
925,IT,468.17089991502195,n/a,4.5,132
926,IT,337.652704930702,n/a,4.5,93
927,IT,185.32936771717598,€,4.5,129
928,IT,591.9066373639139,€€,4.5,149
929,IT,217.625552786702,€€€,4.5,170
930,IT,556.265526974352,n/a,4.5,99
931,IT,114.806436768732,€€,4.0,119
932,IT,519.321727953222,€€€,4.0,172
933,IT,8.159913367518,n/a,4.0,69
934,IT,163.28517476810597,€€,4.5,52
935,IT,593.404738334708,€€,4.0,118
936,IT,426.404859872898,€€€,4.5,67
937,IT,777.124494878094,€€€,4.5,62
938,IT,1035.182896932464,€€,4.5,74
939,IT,257.808519993504,€€,4.5,44
940,IT,828.2716215952279,€,4.5,66
941,IT,440.611286192138,€€,5.0,41
942,IT,245.34895918022798,€€€,5.0,20
943,IT,348.042788722934,€€€€,4.5,27
944,IT,765.917852247546,€€,5.0,24
945,IT,275.82925656519996,€€,4.5,25
946,IT,430.05492700044596,€€€,4.5,24
947,IT,474.849423537372,n/a,3.5,55
948,IT,470.52235358175,€,5.0,11
949,IT,393.513848899048,€€€,4.5,17
950,IT,191.754953624802,€€,4.5,16
951,IT,323.174816910536,€€,4.5,14
952,IT,130.899094219256,€€€,4.5,11
953,IT,113.06926801907,€€€,4.0,16
954,IT,418.314870879974,€€,4.5,14
955,IT,397.03326368990395,€€€,4.0,13
956,IT,127.347876938792,€€€,4.5,9
957,IT,192.22909608812998,€€€,4.5,8
958,IT,391.100638901962,€€€€,5.0,5
959,IT,1012.615054037382,€€€€,4.5,14
960,IT,971.6544811013599,€€€,4.5,13
961,US,1374.596198097076,$$,4.5,5524
962,US,1281.735615878582,$,4.5,4957
963,US,761.242109124884,$$,4.0,3330
964,US,1234.934633658486,$$,4.5,3251
965,US,653.4933511716799,$$$,4.5,1778
966,US,316.706433180554,$$,4.5,1507
967,US,1062.037360631608,$$,4.0,3239
968,US,832.219163634528,$$,4.0,2977
969,US,1068.151575459384,$$,4.0,3607
970,US,10.926316684902,n/a,4.0,2106
971,US,1436.2381945041159,$,4.5,1925
972,US,1295.309346270222,$,4.5,1957
973,US,839.00793477171,$$,4.5,1501
974,US,1332.21218388687,$,4.0,2171
975,US,1585.6898551944319,$$,4.0,3720
976,US,1255.89587371904,$,4.0,2455
977,US,557.951631848616,$$,4.5,724
978,US,1277.649592707226,n/a,4.5,776
979,US,3.2403571660640003,$$$,4.0,1493
980,US,1453.6736847678378,$$,4.5,1085
981,GB,250.08033670388798,n/a,4.5,403
982,GB,1462.962474184508,££,4.5,1147
983,GB,5.474961161543999,n/a,4.5,296
984,GB,701.434571220394,n/a,4.0,876
985,GB,678.19978113636,£,4.5,306
986,GB,999.4206930420739,££,4.5,371
987,GB,184.710752548972,n/a,4.5,158
988,GB,358.61723544781995,n/a,4.5,167
989,GB,641.612835879358,n/a,4.5,166
990,GB,1583.883695487376,£££,4.5,286
991,GB,1325.280763105164,£££,4.0,427
992,GB,1676.968934810642,££,4.5,272
993,GB,1833.0954977864399,n/a,4.5,343
994,GB,1691.816691810318,£££,4.0,441
995,GB,1619.8355578436897,££,4.5,287
996,GB,1749.2785231621538,££,4.5,287
997,GB,1615.154577445866,££,4.5,238
998,GB,1574.9463699942398,£££,4.5,232
999,GB,1117.963794075348,££,4.0,297
1000,GB,1608.698484567332,££,4.0,252
1001,ES,1286.447171644264,n/a,4.5,5
1002,ES,2359.764948500426,n/a,5.0,2
1003,ES,2085.055607983928,€€,4.5,4
1004,ES,2123.308564217822,€€,4.0,5
1005,ES,2428.5384214571,n/a,4.0,3
1006,ES,2207.425334100272,€€,4.5,3
1007,ES,2340.25396630741,€,4.0,5
1008,ES,3269.548152617088,n/a,5.0,2
1009,GB,1560.1934644364178,n/a,5.0,1
1010,ES,1994.503135077942,n/a,5.0,1
1011,ES,1878.178836735358,n/a,5.0,1
1012,ES,2142.6875908306138,€,4.5,3
1013,ES,2066.202506762974,n/a,5.0,1
1014,ES,2020.938165022388,n/a,5.0,1
1015,ES,2325.772264151444,n/a,5.0,1
1016,ES,3845.354687562704,n/a,4.0,3
1017,ES,2452.4057864463657,n/a,5.0,2
1018,ES,1601.2104935024418,n/a,4.0,1
1019,ES,1467.8787029145778,n/a,4.0,1
1020,ES,3001.815768031058,€€,5.0,1
1021,US,1.203092211658,n/a,4.5,1533
1022,US,2354.830689529666,$$$$,4.5,4716
1023,US,2308.216347780192,$$,4.0,3987
1024,US,2251.023192522676,$,4.5,2510
1025,US,3464.1155733762257,$$$,4.5,4235
1026,US,3727.993198719174,$$$,4.0,6195
1027,US,2043.709297493194,$$$,4.0,2983
1028,US,3055.431276782894,$$,4.0,3811
1029,US,3925.203795631896,$$$,4.5,3997
1030,US,3207.5987658326876,$$,4.0,3935
1031,US,2360.2475269631,$$,4.5,1736
1032,US,3283.562519335124,$$,4.5,2996
1033,US,3293.1178346069396,$,4.5,2804
1034,US,2177.438250823232,$$,4.0,2847
1035,US,2284.418999058834,$$,4.0,2147
1036,US,3293.3863597451677,n/a,5.0,756
1037,US,2327.9596834246618,$$,4.5,832
1038,US,3208.041983540444,$$$$,4.5,1385
1039,US,3408.193315365116,n/a,4.5,868
1040,US,2820.600566013818,$$$,4.0,1960
1041,GB,1344.023743788212,n/a,4.5,20
1042,GB,2572.970014777196,££,4.0,8
1043,GB,1428.03644280275,n/a,4.0,2
1044,GB,1715.7565271500578,n/a,5.0,2
1045,GB,2396.7863014552217,n/a,4.5,3
1046,AR,650.990724956722,n/a,5.0,49
1047,BR,2748.199004525042,n/a,5.0,33
1048,AR,851.749662776526,n/a,5.0,2
1049,AR,65.201272618488,n/a,4.0,2
1050,US,1446.1512440099739,$$,4.0,10452
1051,US,961.929629907244,$$,4.0,6297
1052,US,1470.9040083216598,$$$,4.0,3869
1053,US,1353.462460767688,$$$,4.5,2584
1054,US,1291.4995556882218,n/a,5.0,801
1055,US,930.44290069301,$$$,4.0,1554
1056,US,1081.692483522658,$,4.5,780
1057,US,1614.0806080541638,$$,4.0,2648
1058,US,1694.713609222088,$$,4.0,2312
1059,US,452.24988871433993,n/a,4.5,241
1060,US,928.5149717232599,$$,3.5,1856
1061,US,2691.336220859152,$$,4.5,3634
1062,US,1187.482321445732,$$$,4.5,884
1063,US,1086.4321402959479,n/a,5.0,270
1064,US,959.534464956776,$$$,4.0,1138
1065,US,1322.518043084238,$$,3.5,2288
1066,US,902.3807430354119,n/a,4.5,274
1067,US,1005.2109520730679,$,4.0,1269
1068,US,1055.072690724568,n/a,4.5,303
1069,US,1399.369598009978,$$,4.0,1118
1070,GB,836.550301840736,n/a,4.5,536
1071,GB,775.854775185766,n/a,4.5,393
1072,GB,362.291168282898,££,4.5,276
1073,GB,781.9841910345119,n/a,4.5,142
1074,GB,819.128695353194,££,4.0,193
1075,GB,919.8291509885119,££,4.0,220
1076,GB,1354.3418640111358,£££,4.0,520
1077,GB,1361.5247716875558,n/a,4.5,265
1078,GB,90.29320276022999,n/a,4.0,113
1079,GB,2330.434221667666,££,4.5,323
1080,GB,993.21516715951,n/a,4.5,112
1081,GB,242.182102503172,££,4.5,70
1082,GB,540.07738303641,££,4.5,71
1083,GB,2139.095948699624,££,4.0,633
1084,GB,450.26514199589,££,4.5,81
1085,GB,282.892204681756,££,4.0,118
1086,GB,1795.572019164396,££,4.0,294
1087,GB,268.390290502862,££,4.0,115
1088,GB,90.29320276022999,££££,4.0,79
1089,GB,363.270118378584,£££,4.0,79
1090,GB,748.262661646252,n/a,4.5,536
1091,GB,192.55292957507197,£££,4.0,520
1092,GB,1057.594240363916,n/a,4.5,393
1093,GB,1145.4773869506578,££,4.5,323
1094,GB,1214.27438556132,££,4.0,633
1095,GB,424.344151018976,n/a,4.5,142
1096,GB,807.2557809736919,£££,4.5,162
1097,GB,1259.816840887854,££,4.5,276
1098,GB,1327.450755801126,n/a,4.5,265
1099,GB,1215.913158458712,££,4.5,155
1100,GB,773.1223049632159,££,4.0,251
1101,GB,192.756096840956,££££,4.0,192
1102,GB,15.029287815798,n/a,4.5,64
1103,GB,708.0108003643239,££,4.5,73
1104,GB,394.31411574480796,£,4.5,70
1105,GB,1433.796584644984,£££,4.5,165
1106,GB,602.597922494668,££,4.5,74
1107,GB,1609.7131229040558,£££,4.0,266
1108,GB,1858.7700650132138,££,4.0,294
1109,GB,555.412032817432,££,4.5,51
1110,DE,3.813872994778,n/a,4.5,501
1111,DE,280.850519192238,n/a,4.5,274
1112,DE,273.01115690179796,n/a,4.5,222
1113,DE,1041.50673956062,€€€,4.5,292
1114,DE,1052.060087516238,n/a,4.5,199
1115,DE,663.28241116938,€€,4.5,125
1116,DE,2589.3520911052997,€,4.5,808
1117,DE,484.557209451062,€€€€,5.0,62
1118,DE,1194.655967048584,n/a,4.5,101
1119,DE,630.50560137594,€€,4.0,174
1120,DE,585.894147630066,€€€,4.0,140
1121,DE,1615.5309626430358,n/a,4.5,143
1122,DE,806.680741260932,€€€,4.5,87
1123,DE,1879.4129853466,n/a,4.5,165
1124,DE,277.22735137812,€€€,4.0,104
1125,DE,964.2971106691639,€€€€,4.5,95
1126,DE,1016.3070539670359,€€€,3.5,275
1127,DE,770.255488485872,€€,4.0,172
1128,DE,1317.6482737468918,n/a,4.5,104
1129,DE,1657.3853343688058,€,4.5,149
1130,DE,1.6786533081959998,n/a,4.5,484
1131,DE,154.944952717262,€€,3.5,422
1132,DE,510.18558379181593,n/a,4.5,101
1133,DE,570.4894004704,€€,4.0,136
1134,DE,261.949382390964,€€,4.0,202
1135,DE,941.102575167484,n/a,4.5,80
1136,DE,469.43255761861997,€€€,4.0,193
1137,DE,757.042625069518,€€,4.0,186
1138,DE,1122.033043256818,€€,4.5,116
1139,DE,1293.932215524812,€€,4.5,140
1140,DE,470.55516561033994,€€,4.0,144
1141,DE,971.914394661248,n/a,4.5,72
1142,DE,1918.615865780874,€€,4.5,261
1143,DE,528.684740291626,€€€,4.0,94
1144,DE,175.71176776868,€€€,4.0,111
1145,DE,134.744113575724,€€,3.5,181
1146,DE,957.0670576993119,€€,4.5,88
1147,DE,1909.646251294648,€€€,5.0,115
1148,DE,394.77021509272595,€€€,4.5,51
1149,DE,898.3628749302538,€€,4.0,109
1150,US,3323.17769304345,$$,4.0,10452
1151,US,2014.3618602394781,n/a,5.0,801
1152,US,2113.617690214456,$$,4.0,1602
1153,US,3519.125906762102,$$,4.0,6297
1154,US,3581.0799305378437,$$,4.5,3634
1155,US,1301.908881876032,$,5.0,235
1156,US,3301.191901755508,$$,4.0,2635
1157,US,2257.4538674852497,n/a,5.0,270
1158,US,2015.7746254739698,n/a,4.5,274
1159,US,2839.348158582504,$,4.5,493
1160,US,3161.185993435412,$,4.0,1405
1161,US,1619.228708077424,n/a,4.5,190
1162,US,1348.1040969328799,$$,4.5,278
1163,US,1971.6575135005658,n/a,4.5,194
1164,US,1901.114796199624,n/a,4.5,218
1165,US,2381.5840495010557,n/a,4.5,241
1166,US,3335.2749725934477,$$$,4.0,851
1167,US,3776.7677363073594,$$$,4.0,1970
1168,US,1645.922487224268,n/a,4.5,188
1169,US,311.987430354956,n/a,4.5,72
1170,IT,114.50276493237598,n/a,4.5,12
1171,IT,42.636790508128,n/a,5.0,5
1172,IT,3946.427637976676,n/a,2.0,1
1173,MX,14.193292656434,n/a,4.5,136
1174,MX,3141.768385149196,n/a,4.5,53
1175,MX,484.625171074592,$$,4.0,20
1176,MX,2249.0733306627358,$,4.0,29
1177,MX,2722.001662350414,$,4.5,13
1178,MX,1290.937204977626,$,4.0,6
1179,MX,205.89817070153197,n/a,3.5,3
1180,MX,477.031094409044,n/a,4.0,2
1181,MX,3159.7716982013817,n/a,3.5,6
1182,MX,1843.1080466690057,n/a,3.0,5
1183,MX,1872.8013185358698,$$,3.5,3
1184,MX,2748.351659114478,$,3.5,3
1185,MX,2199.126847707384,n/a,5.0,1
1186,US,231.71345877884,$$,4.5,4493
1187,US,341.62774447511,n/a,4.5,1483
1188,US,935.661281559674,$$,4.0,5757
1189,US,130.958362992776,n/a,4.5,1063
1190,US,205.85325434399996,$$$,4.0,2401
1191,US,2046.1822870683159,$$$,4.5,7007
1192,US,63.37710954672,n/a,4.5,607
1193,US,1055.97524528952,$$$,4.5,1988
1194,US,1204.7859835889578,$$$,4.5,1855
1195,US,1219.113573737184,$$,4.0,4377
1196,US,1094.260541532582,$$,4.0,3309
1197,US,1078.719831697026,$$$,4.0,2542
1198,US,860.3855487488198,$$$,4.0,1813
1199,US,816.767374822926,$,4.5,1388
1200,US,607.8542657607239,$,4.5,963
1201,US,1055.3793272870719,$$,4.0,2264
1202,US,2029.233303666208,$$,4.5,4873
1203,US,1381.1045250021218,$,4.0,4118
1204,US,1270.948724847382,$$,4.0,3908
1205,US,908.8016610523679,$$$,4.0,1422
1206,US,25.419632321109997,n/a,5.0,3
1207,US,0.6038029637779999,$$$,3.5,47
1208,US,36.91138530419,n/a,4.5,11
1209,US,0.027327558804,n/a,4.5,5
1210,US,0.027327558804,n/a,5.0,1
1211,US,0.027327558804,n/a,5.0,1
1212,US,0.55548623176,n/a,3.0,7
1213,US,193.16989790565398,n/a,3.0,1
1214,TR,152.01934785438797,n/a,4.5,170
1215,TR,191.370187950516,n/a,4.5,111
1216,TR,450.95375444178995,n/a,4.5,97
1217,TR,423.063697994452,n/a,4.5,107
1218,TR,1000.9225613168741,??,4.5,95
1219,TR,471.506266560128,??,5.0,49
1220,TR,286.25603668904597,??,4.0,71
1221,TR,874.9656107078399,?,4.5,49
1222,TR,1038.869244860038,??,4.0,122
1223,TR,1230.653042524726,??,4.5,69
1224,TR,376.3659414169,n/a,4.5,30
1225,TR,1661.644345335828,???,4.5,50
1226,TR,330.154218555002,??,4.0,33
1227,TR,1295.056003323686,??,4.0,87
1228,TR,557.23750347795,??,4.5,35
1229,TR,2003.5798920184038,n/a,4.5,77
1230,TR,2086.742248124676,??,4.5,51
1231,TR,731.68049494941,??,4.0,36
1232,TR,214.89755685122,???,4.5,24
1233,TR,1588.367046036388,n/a,4.5,32
1234,DK,6.143227687428,n/a,4.0,132
1235,DK,1105.860626594026,$,4.0,237
1236,DK,1382.8553000777479,$,4.5,165
1237,DK,1258.728299083386,$,4.5,132
1238,DK,947.607733443004,$$$,4.5,105
1239,DK,225.548357746802,$$$$,5.0,34
1240,DK,205.387018729026,$$,4.0,123
1241,DK,1593.82325146677,$$$,4.5,166
1242,DK,778.508719916092,n/a,4.0,123
1243,DK,1009.1471474606979,$,4.5,69
1244,DK,794.900759185334,n/a,4.5,48
1245,DK,686.1530821238559,$$,4.0,122
1246,DK,1082.7233399832319,$,4.5,74
1247,DK,1125.480170840092,$$,4.5,99
1248,DK,918.006213911956,$$,4.0,97
1249,DK,437.58560468229797,$$$,4.0,71
1250,DK,284.09957999089,$$$,4.0,58
1251,DK,1385.388566195098,$,4.5,112
1252,DK,472.91273750494594,$,4.0,66
1253,DK,437.76761154119197,$$,4.5,38
1254,US,16.061756513183997,$$$,5.0,61
1255,US,2025.3503569939598,$$,4.5,407
1256,US,7.745873154896,$$,4.0,153
1257,US,1418.09289984444,$$$,4.0,229
1258,US,12.314076638209999,$$,3.5,145
1259,US,1697.4711247983878,$$,4.5,66
1260,US,2235.582289286834,$,4.5,60
1261,US,2439.061962665644,$$,4.0,114
