,Country,Distance,Food Type,Monument,Price,Rank of Distance,Rating,Review Count
3721,FI,1439.906436195576,Breakfast & Brunch,Helsinki Cathedral,3,48,4.5,62
3722,FI,932.0332203161312,Mexican,Helsinki Cathedral,3,40,4.5,42
3723,FI,263.5945901313628,Breweries,Helsinki Cathedral,2,7,4.0,29
3724,FI,1140.1288749536373,Asian Fusion,Helsinki Cathedral,4,44,4.5,38
3725,FI,404.29485950990124,Burgers,Helsinki Cathedral,2,13,4.0,38
3726,FI,728.2131005539126,Mediterranean,Helsinki Cathedral,4,28,4.0,27
3727,FI,368.6409725989485,Pubs,Helsinki Cathedral,2,11,4.0,25
3728,FI,1173.800952021589,Bagels,Helsinki Cathedral,1,45,4.5,39
3729,FI,559.5498853779856,Bars,Helsinki Cathedral,2,23,3.5,37
3730,FI,600.2138197873893,Train Stations,Helsinki Cathedral,n/a,25,4.0,30
3731,FI,163.3890473186418,Cinema,Helsinki Cathedral,n/a,3,5.0,9
3732,FI,448.28931461888243,Landmarks & Historical Buildings,Helsinki Cathedral,2,16,4.0,20
3733,FI,374.00503042387624,Italian,Helsinki Cathedral,2,12,3.5,49
3734,FI,842.5780331538573,Middle Eastern,Helsinki Cathedral,1,37,4.0,28
3735,FI,178.7642453395847,Scandinavian,Helsinki Cathedral,4,4,4.0,28
3736,FI,803.096061744929,Pizza,Helsinki Cathedral,2,32,3.5,47
3737,FI,577.7453793281647,Scandinavian,Helsinki Cathedral,2,24,4.0,21
3738,FI,1332.5470793329162,Scandinavian,Helsinki Cathedral,3,47,4.0,43
3739,FI,836.1870866715933,Desserts,Helsinki Cathedral,1,36,5.0,12
3740,FI,715.28998732449,Pizza,Helsinki Cathedral,2,27,4.5,25
3741,FI,438.41971078849195,Scandinavian,Helsinki Cathedral,3,15,4.0,22
3742,FI,827.8831289413133,Coffee & Tea,Helsinki Cathedral,1,35,4.5,15
3743,FI,424.5308462413016,Mexican,Helsinki Cathedral,2,14,4.0,16
3744,FI,950.4205698475477,Chinese,Helsinki Cathedral,1,41,4.0,40
3745,FI,292.95605750342384,Belgian,Helsinki Cathedral,2,8,3.5,30
3746,FI,812.7183581042109,Cocktail Bars,Helsinki Cathedral,3,33,4.0,23
3747,FI,888.7303964400135,Breakfast & Brunch,Helsinki Cathedral,2,38,4.5,20
3748,FI,674.953541252263,Mediterranean,Helsinki Cathedral,3,26,4.0,25
3749,FI,2025.688355771177,Kebab,Helsinki Cathedral,1,50,4.5,33
3750,FI,529.1687903916038,Brasseries,Helsinki Cathedral,4,22,3.5,25
3751,FI,1238.8224580787403,Coffee & Tea,Helsinki Cathedral,2,46,4.5,23
3752,FI,500.31956287009893,Scandinavian,Helsinki Cathedral,2,19,4.0,16
3753,FI,1058.2347166865525,Russian,Helsinki Cathedral,2,43,4.5,14
3754,DK,570.9389317317576,Cafes,Tivoli Gardens,1,11,4.5,165
3755,DK,694.7830196776692,"Beer, Wine & Spirits",Tivoli Gardens,2,17,4.5,162
3756,DK,1083.908346966122,Danish,Tivoli Gardens,3,39,4.5,166
3757,DK,817.4446960996173,Cafes,Tivoli Gardens,1,26,4.0,237
3758,DK,956.0657671537517,Bagels,Tivoli Gardens,1,35,4.5,133
3759,DK,631.569212662504,Lounges,Tivoli Gardens,3,14,4.5,105
3760,DK,851.9252278146427,Seafood,Tivoli Gardens,3,28,4.0,155
3761,DK,1126.3654174835874,Breakfast & Brunch,Tivoli Gardens,1,44,4.5,112
3762,DK,1416.144073407347,Breakfast & Brunch,Tivoli Gardens,1,45,4.5,198
3763,DK,459.41487813874414,Danish,Tivoli Gardens,2,4,4.5,99
3764,DK,490.40824243829167,Desserts,Tivoli Gardens,1,6,4.5,75
3765,DK,348.2425390125799,Beer Bar,Tivoli Gardens,2,2,4.5,67
3766,DK,287.78689891542894,Museums,Tivoli Gardens,1,1,4.5,67
3767,DK,393.5427923523879,Scandinavian,Tivoli Gardens,3,3,4.5,44
3768,DK,782.5154357268788,American (Traditional),Tivoli Gardens,1,22,4.5,69
3769,DK,705.6020503949411,Cocktail Bars,Tivoli Gardens,3,19,4.5,45
3770,DK,698.2031597987727,Pizza,Tivoli Gardens,2,18,4.0,111
3771,DK,717.7348839273405,Burgers,Tivoli Gardens,2,20,4.0,97
3772,DK,890.0650810211557,Sushi Bars,Tivoli Gardens,3,32,4.0,81
3773,DK,939.8271730086791,Cafes,Tivoli Gardens,2,33,4.0,122
3774,DK,975.2714725083831,Sports Bars,Tivoli Gardens,2,36,4.5,56
3775,DK,1114.1072305770379,Coffee & Tea,Tivoli Gardens,1,41,4.0,78
3776,DK,506.6449625447905,Burgers,Tivoli Gardens,2,7,4.0,66
3777,DK,545.2961674689953,Bars,Tivoli Gardens,2,10,4.0,88
3778,DK,779.189941064829,Bars,Tivoli Gardens,2,21,3.5,123
3779,DK,1115.7986623348954,Open Sandwiches,Tivoli Gardens,3,42,4.5,47
3780,DK,872.4566938657892,Italian,Tivoli Gardens,2,30,3.5,194
3781,DK,611.5528124997334,Bakeries,Tivoli Gardens,1,13,4.5,45
3782,DK,983.8956638847171,Museums,Tivoli Gardens,1,37,4.0,61
3783,DK,945.0281249186797,Scandinavian,Tivoli Gardens,2,34,4.0,100
3784,DK,1125.1565781883075,Italian,Tivoli Gardens,2,43,4.5,48
3785,DK,1032.9705494615396,Cocktail Bars,Tivoli Gardens,3,38,4.0,63
3786,DK,1575.540990674076,Landmarks & Historical Buildings,Tivoli Gardens,n/a,48,4.0,132
3787,DK,783.2465189404079,Brasseries,Tivoli Gardens,2,23,4.0,81
3788,DK,818.4206696534454,Salad,Tivoli Gardens,1,27,4.0,55
3789,DK,510.9190247032076,Cafes,Tivoli Gardens,1,8,4.5,33
3790,DK,1095.8495650811838,Juice Bars & Smoothies,Tivoli Gardens,2,40,4.0,86
3791,DK,525.679776393642,Italian,Tivoli Gardens,2,9,4.0,65
3792,DK,875.3714663717396,Burgers,Tivoli Gardens,1,31,4.0,88
3793,DK,1612.4252061880743,Bars,Tivoli Gardens,1,50,4.0,110
3794,DK,580.0251802599016,Vegetarian,Tivoli Gardens,1,12,4.0,92
3795,DK,649.8808587752274,Mexican,Tivoli Gardens,2,16,3.5,101
3796,DK,641.1172026113445,Modern European,Tivoli Gardens,3,15,4.5,37
3797,DK,1550.7967455494427,Scandinavian,Tivoli Gardens,4,47,5.0,34
3798,DK,813.3957811117807,Burgers,Tivoli Gardens,2,25,3.5,117
3799,DK,1523.3734999039143,Coffee & Tea,Tivoli Gardens,1,46,4.5,57
3800,DK,783.4179238442567,Butcher,Tivoli Gardens,2,24,4.5,34
3801,DK,871.3101110988865,Cafes,Tivoli Gardens,1,29,4.0,52
3802,DK,486.2870403098918,Breakfast & Brunch,Tivoli Gardens,1,5,4.0,51
3803,DK,1580.2183934084503,Breakfast & Brunch,Tivoli Gardens,2,49,4.0,123
3804,GB,636.768037276257,Museums,"Bath, England",n/a,17,4.5,155
3805,GB,601.0419788155192,Italian,"Bath, England",2,9,4.5,75
3806,GB,557.2480576345646,Vegetarian,"Bath, England",3,6,4.5,42
3807,GB,602.0201824312783,Italian,"Bath, England",2,10,4.5,51
3808,GB,833.3782931365231,Pubs,"Bath, England",2,34,4.5,51
3809,GB,530.555709960168,Himalayan/Nepalese,"Bath, England",2,5,4.5,56
3810,GB,562.9650610914833,Moroccan,"Bath, England",2,7,4.5,28
3811,GB,796.258028863544,Coffee & Tea,"Bath, England",1,31,4.5,27
3812,GB,1066.9273158972915,Coffee & Tea,"Bath, England",2,44,4.5,29
3813,GB,592.4888361289776,British,"Bath, England",2,8,3.5,63
3814,GB,947.6083475372249,Fish & Chips,"Bath, England",2,41,5.0,14
3815,GB,1224.7441788032295,Modern European,"Bath, England",3,45,5.0,21
3816,GB,735.8061299873693,Pubs,"Bath, England",3,28,4.5,18
3817,GB,1305.992538429516,Pubs,"Bath, England",1,48,5.0,16
3818,GB,836.9974906055924,Pubs,"Bath, England",1,37,5.0,17
3819,GB,830.0757805142944,Coffee & Tea,"Bath, England",2,33,4.5,26
3820,GB,836.4063854207756,Landmarks & Historical Buildings,"Bath, England",n/a,36,4.0,25
3821,GB,758.844883508868,Turkish,"Bath, England",1,29,4.0,24
3822,GB,269.71953024488994,Chinese,"Bath, England",1,2,4.5,13
3823,GB,651.174901045097,Tours,"Bath, England",n/a,19,5.0,14
3824,GB,604.5793733932741,Coffee & Tea,"Bath, England",2,13,4.5,16
3825,GB,602.179975536244,Ice Cream & Frozen Yogurt,"Bath, England",1,11,4.0,21
3826,GB,856.305863214177,American (Traditional),"Bath, England",2,38,4.5,18
3827,GB,1291.7960978614472,Fast Food,"Bath, England",2,47,4.5,20
3828,GB,661.5598942909962,Coffee & Tea,"Bath, England",3,20,4.0,20
3829,GB,797.5411709614165,Delis,"Bath, England",1,32,4.5,10
3830,GB,946.7212526961239,Pubs,"Bath, England",2,40,4.0,25
3831,GB,1008.3825994347851,Cheese Shops,"Bath, England",3,42,4.5,9
3832,GB,868.5755108506927,Pubs,"Bath, England",2,39,4.0,23
3833,GB,617.2690885320445,Cafes,"Bath, England",2,15,4.0,13
3834,GB,834.1989120980535,Indian,"Bath, England",3,35,4.0,25
3835,GB,1338.192850919709,Pubs,"Bath, England",3,49,4.5,12
3836,GB,690.1759421647854,Seafood,"Bath, England",1,24,4.0,21
3837,GB,469.18937149783795,Pubs,"Bath, England",2,3,4.5,8
3838,GB,617.6211785577511,British,"Bath, England",2,16,3.5,18
3839,GB,1379.450177110517,Local Flavor,"Bath, England",n/a,50,4.5,10
3840,GB,643.581808616294,Parks,"Bath, England",n/a,18,4.5,9
3841,GB,732.2592306271164,Pubs,"Bath, England",1,27,4.0,10
3842,GB,701.1005890873716,Thai,"Bath, England",3,25,4.5,12
3843,GB,32.463840124107186,Landmarks & Historical Buildings,"Bath, England",n/a,1,5.0,5
3844,GB,761.5933819827648,Wine Bars,"Bath, England",2,30,4.5,8
3845,GB,674.2278929187229,Breakfast & Brunch,"Bath, England",3,22,4.5,7
3846,GB,603.6495773180999,Spanish,"Bath, England",n/a,12,4.5,6
3847,GB,506.3184440919759,Pubs,"Bath, England",2,4,3.5,18
3848,GB,673.1853090691501,Thai,"Bath, England",2,21,4.0,12
3849,GB,727.4726088233007,Pubs,"Bath, England",2,26,4.5,8
3850,GB,1010.6491831755808,Italian,"Bath, England",3,43,4.0,15
3851,GB,1273.7040836690664,Italian,"Bath, England",2,46,5.0,7
3852,GB,675.2052968415136,Fast Food,"Bath, England",1,23,4.0,16
3853,GB,606.4089276990163,Coffee & Tea,"Bath, England",1,14,3.5,14
3854,GB,395.6066841268663,Vegetarian,Brighton Pier,3,6,4.5,82
3855,GB,564.7614682579177,Vegetarian,Brighton Pier,2,22,4.0,90
3856,GB,690.6083329546832,Seafood,Brighton Pier,3,30,4.5,65
3857,GB,24.098257363619496,Landmarks & Historical Buildings,Brighton Pier,n/a,1,4.0,105
3858,GB,967.5250787922142,British,Brighton Pier,2,39,4.0,108
3859,GB,1089.3058415413268,Vegetarian,Brighton Pier,1,44,4.5,56
3860,GB,711.0581073218808,Coffee & Tea,Brighton Pier,2,33,4.0,74
3861,GB,842.895901858352,Modern European,Brighton Pier,1,36,4.0,73
3862,GB,377.05819921776214,Coffee & Tea,Brighton Pier,2,4,4.0,55
3863,GB,506.02019086662773,Local Flavor,Brighton Pier,n/a,15,4.5,37
3864,GB,671.7039990151447,Spanish,Brighton Pier,2,29,4.5,59
3865,GB,939.8952549673473,Indian,Brighton Pier,2,38,4.5,75
3866,GB,818.1713445185671,Japanese,Brighton Pier,1,35,4.0,73
3867,GB,1086.3697767849712,Pubs,Brighton Pier,2,43,4.5,51
3868,GB,485.27592522534746,Coffee & Tea,Brighton Pier,2,10,4.0,46
3869,GB,442.9399694771989,Italian,Brighton Pier,2,8,4.5,27
3870,GB,669.24369641668,Pubs,Brighton Pier,2,28,4.5,36
3871,GB,1482.0875889890694,Pubs,Brighton Pier,2,50,4.5,56
3872,GB,973.9450953539821,Burgers,Brighton Pier,1,40,4.5,24
3873,GB,552.2052056388507,Fast Food,Brighton Pier,1,18,5.0,21
3874,GB,647.2318250946728,Pubs,Brighton Pier,2,26,4.0,38
3875,GB,1279.0657990863936,Pubs,Brighton Pier,2,48,4.5,28
3876,GB,1000.4365768431093,Dance Clubs,Brighton Pier,2,41,4.5,31
3877,GB,561.9537881070984,British,Brighton Pier,2,20,4.5,27
3878,GB,1043.3215893813613,Antiques,Brighton Pier,2,42,4.0,41
3879,GB,501.4311235591719,Seafood,Brighton Pier,3,13,4.0,28
3880,GB,425.7653960224981,Ice Cream & Frozen Yogurt,Brighton Pier,2,7,4.5,19
3881,GB,502.8228130426927,Japanese,Brighton Pier,2,14,3.5,57
3882,GB,779.3450761478638,Coffee & Tea,Brighton Pier,1,34,4.5,22
3883,GB,710.0541359179374,Tea Rooms,Brighton Pier,1,32,4.5,21
3884,GB,1276.975333807783,Coffee & Tea,Brighton Pier,1,47,4.5,29
3885,GB,707.268934011332,Coffee & Tea,Brighton Pier,2,31,4.0,29
3886,GB,564.5292259950564,Coffee & Tea,Brighton Pier,2,21,4.5,15
3887,GB,579.5627789993033,Parks,Brighton Pier,n/a,24,4.0,22
3888,GB,376.61633520172404,Indonesian,Brighton Pier,2,3,4.5,24
3889,GB,507.3265048224567,Wine Bars,Brighton Pier,3,16,4.5,14
3890,GB,381.2677618068719,Cocktail Bars,Brighton Pier,2,5,4.5,12
3891,GB,1092.04121620836,Coffee & Tea,Brighton Pier,2,45,4.5,22
3892,GB,560.7895369737527,Italian,Brighton Pier,2,19,3.5,54
3893,GB,845.8770846366732,Coffee & Tea,Brighton Pier,2,37,4.0,23
3894,GB,574.2547429927711,Pubs,Brighton Pier,2,23,4.0,28
3895,GB,465.9942377983523,Pubs,Brighton Pier,1,9,4.0,25
3896,GB,550.4891422789975,Karaoke,Brighton Pier,3,17,4.0,21
3897,GB,659.1153225802782,Bakeries,Brighton Pier,1,27,4.0,29
3898,GB,597.7265645691793,Tapas/Small Plates,Brighton Pier,3,25,4.5,18
3899,GB,1365.9917281266792,Breakfast & Brunch,Brighton Pier,1,49,4.0,35
3900,GB,334.27394175024443,Fish & Chips,Brighton Pier,2,2,3.5,45
3901,GB,1239.161209673355,Pubs,Brighton Pier,2,46,4.0,28
3902,GB,485.9674796502509,Thai,Brighton Pier,2,11,4.0,21
3903,GB,485.9674796502509,Burgers,Brighton Pier,2,12,4.5,17
3904,FR,211.33560662130674,Amusement Parks,Disneyland Paris,n/a,5,5.0,16
3905,FR,728.973843342463,Sandwiches,Disneyland Paris,2,21,4.0,46
3906,FR,728.973843342463,American (Traditional),Disneyland Paris,2,23,3.5,90
3907,FR,804.9521406748588,Modern European,Disneyland Paris,3,28,3.5,60
3908,FR,4.561194011397282,Seafood,Disneyland Paris,3,2,3.5,48
3909,FR,292.41745073639464,Amusement Parks,Disneyland Paris,n/a,12,4.0,11
3910,FR,536.2706898259853,French,Disneyland Paris,3,15,3.5,32
3911,FR,1.2793946480797142e-09,American (Traditional),Disneyland Paris,3,1,3.5,18
3912,FR,661.3271410664246,American (Traditional),Disneyland Paris,3,18,3.0,52
3913,FR,827.2586233582388,Italian,Disneyland Paris,3,29,4.0,16
3914,FR,353.83585553228113,Buffets,Disneyland Paris,4,13,4.0,8
3915,FR,656.2483384757344,Performing Arts,Disneyland Paris,4,17,3.5,15
3916,FR,117.71067654584698,Moroccan,Disneyland Paris,2,4,3.5,16
3917,FR,728.973843342463,German,Disneyland Paris,3,22,3.5,21
3918,FR,753.9036463891513,Coffee & Tea,Disneyland Paris,2,25,3.0,23
3919,FR,760.9977021266197,Italian,Disneyland Paris,2,26,4.0,8
3920,FR,1866.2533417268405,Coffee & Tea,Disneyland Paris,1,41,4.0,17
3921,FR,1764.9649659092543,Burgers,Disneyland Paris,2,37,4.5,12
3922,FR,712.1476986318937,Steakhouses,Disneyland Paris,3,20,2.5,25
3923,FR,1671.96807685846,British,Disneyland Paris,2,35,4.0,6
3924,FR,2250.8395125177512,Brasseries,Disneyland Paris,3,48,3.5,17
3925,FR,1915.2221885006052,Spanish,Disneyland Paris,3,44,3.5,17
3926,FR,1167.0012626382072,Amusement Parks,Disneyland Paris,n/a,32,4.0,5
3927,FR,277.9668261247607,Buffets,Disneyland Paris,3,6,3.0,12
3928,FR,1853.272306418244,Korean,Disneyland Paris,2,40,4.5,6
3929,FR,1955.8874541323073,Bakeries,Disneyland Paris,n/a,46,5.0,3
3930,FR,3392.732123861065,French,Disneyland Paris,2,50,4.5,7
3931,FR,1796.1358255631633,Pubs,Disneyland Paris,2,38,3.0,18
3932,FR,675.3065249814573,Bars,Disneyland Paris,3,19,3.5,8
3933,FR,2290.7272714351943,Cafes,Disneyland Paris,n/a,49,4.5,5
3934,FR,82.7268699143948,Tex-Mex,Disneyland Paris,2,3,3.0,6
3935,FR,1926.8741252981906,Modern European,Disneyland Paris,4,45,3.5,10
3936,FR,1637.635227622565,Brasseries,Disneyland Paris,4,34,3.0,7
3937,FR,292.41745073639464,Fast Food,Disneyland Paris,2,11,3.0,6
3938,FR,292.41745073639464,Hot Dogs,Disneyland Paris,2,9,3.5,3
3939,FR,282.61773386846727,Fast Food,Disneyland Paris,2,7,3.5,3
3940,FR,740.2498906354291,Burgers,Disneyland Paris,2,24,3.5,7
3941,FR,292.41745073639464,Amusement Parks,Disneyland Paris,n/a,10,3.5,3
3942,FR,1744.0501903343377,Japanese,Disneyland Paris,n/a,36,4.5,4
3943,FR,789.6990488729386,Fast Food,Disneyland Paris,2,27,2.5,12
3944,FR,1881.0338590459974,Cafes,Disneyland Paris,1,42,3.5,9
3945,FR,652.4649643059189,Mediterranean,Disneyland Paris,2,16,3.5,6
3946,FR,1052.4206427863437,Sports Bars,Disneyland Paris,3,30,2.5,10
3947,FR,286.2098752748684,Fast Food,Disneyland Paris,2,8,4.0,2
3948,FR,1882.0448272193717,Italian,Disneyland Paris,2,43,3.0,16
3949,FR,367.56574934715593,Bars,Disneyland Paris,3,14,4.0,2
3950,FR,1811.5888424990844,Creperies,Disneyland Paris,2,39,2.5,13
3951,FR,2017.3448044598579,Seafood,Disneyland Paris,n/a,47,3.5,7
3952,FR,1155.6668535386355,Lounges,Disneyland Paris,3,31,4.5,2
3953,FR,1194.8538164049103,Bars,Disneyland Paris,2,33,4.5,2
3954,GB,30.029822203705532,Landmarks & Historical Buildings,Giant's Causeway,n/a,1,4.5,111
3955,GB,950.863771788294,Cafes,Giant's Causeway,2,2,4.5,23
3956,GB,3821.2517471019473,Irish,Giant's Causeway,3,6,4.5,12
3957,GB,4009.981268656535,Fast Food,Giant's Causeway,1,11,4.0,9
3958,GB,1664.2329478236288,Cafes,Giant's Causeway,1,4,3.0,7
3959,GB,2264.8018264750503,Pubs,Giant's Causeway,2,5,3.5,5
3960,GB,3925.1535002304586,Coffee & Tea,Giant's Causeway,1,8,4.5,4
3961,GB,4005.937041570152,Fish & Chips,Giant's Causeway,n/a,10,4.5,4
3962,GB,4131.782650915503,Pubs,Giant's Causeway,1,13,4.5,4
3963,GB,3848.0455029432665,Pubs,Giant's Causeway,2,7,4.5,2
3964,GB,956.4847119872273,Pubs,Giant's Causeway,2,3,3.0,2
3965,GB,3953.618739778069,Coffee & Tea,Giant's Causeway,n/a,9,5.0,1
3966,GB,4297.427143832439,Landmarks & Historical Buildings,Giant's Causeway,n/a,14,3.5,2
3967,GB,4018.5376828108247,Fast Food,Giant's Causeway,n/a,12,4.0,1
3968,US,69.64620040406581,Burgers,Alhambra,2,4,4.0,2063
3969,US,721.4367091734413,Ramen,Alhambra,2,31,4.5,1900
3970,US,100.18487314821094,Korean,Alhambra,2,12,4.0,2315
3971,US,132.08961367008177,Pubs,Alhambra,2,16,4.0,1592
3972,US,1938.2897368236472,Pizza,Alhambra,1,43,4.0,3317
3973,US,78.51483060135854,Indonesian,Alhambra,1,7,4.0,632
3974,US,450.4759077370166,Hot Dogs,Alhambra,1,25,4.0,974
3975,US,1635.3875489513157,Vietnamese,Alhambra,1,36,4.0,2238
3976,US,237.4185063438472,Tea Rooms,Alhambra,1,20,4.0,821
3977,US,2010.3171699805253,Seafood,Alhambra,2,45,4.0,2448
3978,US,1929.3910873112202,Sandwiches,Alhambra,1,42,4.5,1413
3979,US,70.46378179796874,Seafood,Alhambra,2,5,3.5,1170
3980,US,45.08511407647365,Sushi Bars,Alhambra,2,2,4.0,1147
3981,US,720.1187849140364,Ramen,Alhambra,1,30,4.0,1185
3982,US,185.55726361250714,Coffee & Tea,Alhambra,1,19,4.0,480
3983,US,1999.1673605111548,Korean,Alhambra,2,44,4.5,1242
3984,US,81.385567922031,Seafood,Alhambra,2,10,4.0,638
3985,US,1684.8511149721699,Tea Rooms,Alhambra,1,39,4.0,1574
3986,US,1865.4025316611703,Desserts,Alhambra,1,40,4.0,884
3987,US,104.79875678649388,Cafes,Alhambra,2,13,4.0,277
3988,US,141.75110631584053,Sushi Bars,Alhambra,2,17,3.5,625
3989,US,74.58544267106092,Lounges,Alhambra,2,6,4.0,479
3990,US,80.89613629003972,Asian Fusion,Alhambra,2,9,4.0,320
3991,US,770.0305478793131,Mexican,Alhambra,1,32,4.0,538
3992,US,1629.8909916903638,Ramen,Alhambra,1,34,4.0,874
3993,US,575.3129895833121,Dim Sum,Alhambra,2,26,3.5,1129
3994,US,383.7717941825347,American (New),Alhambra,2,24,4.5,288
3995,US,113.57115183541391,Juice Bars & Smoothies,Alhambra,1,14,4.0,410
3996,US,115.65308415816065,Hawaiian,Alhambra,2,15,3.5,616
3997,US,142.0292754092638,Indian,Alhambra,2,18,4.0,448
3998,US,1371.627780440175,Burgers,Alhambra,1,33,4.0,563
3999,US,602.0967294818324,American (Traditional),Alhambra,2,29,4.5,268
4000,US,1870.6317872662323,Burgers,Alhambra,1,41,4.0,821
4001,US,80.79935584866686,Salad,Alhambra,1,8,4.0,402
4002,US,240.54145967002924,Diners,Alhambra,2,21,3.5,522
4003,US,3162.702495907858,Barbeque,Alhambra,2,48,4.0,1780
4004,US,2432.6181268583937,Chinese,Alhambra,1,46,4.0,1538
4005,US,3197.5604498734633,Cafes,Alhambra,2,49,4.5,699
4006,US,8.612127255644904,Korean,Alhambra,2,1,3.5,499
4007,US,599.3137649071933,Japanese,Alhambra,3,28,3.5,493
4008,US,301.4065960429859,Hot Pot,Alhambra,2,22,4.0,358
4009,US,2496.1370307106567,American (New),Alhambra,2,47,4.0,1188
4010,US,594.3675709679795,Chicken Wings,Alhambra,2,27,3.0,1497
4011,US,90.54439345606643,Italian,Alhambra,2,11,3.5,444
4012,US,318.2866877387246,Sandwiches,Alhambra,2,23,4.0,248
4013,US,53.63151985422712,Thai,Alhambra,1,3,3.0,657
4014,US,3663.9798962793857,Chinese,Alhambra,1,50,4.0,1845
4015,US,1669.875824544796,Coffee & Tea,Alhambra,2,37,4.0,644
4016,US,1683.0707957738584,Sandwiches,Alhambra,1,38,4.5,197
4017,US,1633.357577561484,Bubble Tea,Alhambra,1,35,4.0,374
4018,FR,392.04508724567887,French,"Papel Palace, Avignon",2,31,4.0,114
4019,FR,575.2881911457802,Restaurants,"Papel Palace, Avignon",3,42,4.5,84
4020,FR,597.7668263863449,Japanese,"Papel Palace, Avignon",2,43,4.5,56
4021,FR,134.74467471097103,Landmarks & Historical Buildings,"Papel Palace, Avignon",n/a,2,4.0,80
4022,FR,116.87160201396587,French,"Papel Palace, Avignon",4,1,4.5,57
4023,FR,562.6792829545743,French,"Papel Palace, Avignon",2,40,4.5,40
4024,FR,194.21323091286214,Cafes,"Papel Palace, Avignon",2,8,3.5,118
4025,FR,135.38662577885302,Restaurants,"Papel Palace, Avignon",2,3,3.5,117
4026,FR,312.84115309669335,French,"Papel Palace, Avignon",4,22,4.5,23
4027,FR,648.3165050903505,French,"Papel Palace, Avignon",2,44,4.0,48
4028,FR,262.3142095465305,French,"Papel Palace, Avignon",n/a,17,4.5,22
4029,FR,330.70670319286734,Japanese,"Papel Palace, Avignon",2,25,4.5,21
4030,FR,306.398475726023,Restaurants,"Papel Palace, Avignon",n/a,20,4.0,57
4031,FR,346.1623084598732,Moroccan,"Papel Palace, Avignon",2,27,4.5,32
4032,FR,715.3379567194104,Cafes,"Papel Palace, Avignon",2,46,4.0,55
4033,FR,283.9845890455959,French,"Papel Palace, Avignon",2,18,4.0,45
4034,FR,201.5164326699488,French,"Papel Palace, Avignon",2,10,4.5,22
4035,FR,404.3322316875173,Corsican,"Papel Palace, Avignon",2,35,4.5,25
4036,FR,731.8274147245174,Pubs,"Papel Palace, Avignon",n/a,47,4.5,27
4037,FR,344.8259263244206,French,"Papel Palace, Avignon",3,26,4.5,17
4038,FR,314.8050848917677,Chinese,"Papel Palace, Avignon",1,23,4.0,25
4039,FR,560.6892930509997,French,"Papel Palace, Avignon",3,39,4.5,22
4040,FR,844.5484544794734,Bistros,"Papel Palace, Avignon",2,49,4.5,21
4041,FR,328.0458492360873,French,"Papel Palace, Avignon",3,24,4.0,44
4042,FR,256.64702400423556,Coffee & Tea,"Papel Palace, Avignon",2,15,4.0,41
4043,FR,434.89981180658526,Restaurants,"Papel Palace, Avignon",n/a,38,4.0,33
4044,FR,173.51940551603943,French,"Papel Palace, Avignon",3,5,4.5,18
4045,FR,948.1999037461818,Mediterranean,"Papel Palace, Avignon",3,50,4.0,33
4046,FR,352.3880137566422,French,"Papel Palace, Avignon",3,28,4.0,23
4047,FR,258.3225630868098,Fast Food,"Papel Palace, Avignon",1,16,4.5,18
4048,FR,660.3213433913197,Cafes,"Papel Palace, Avignon",1,45,4.5,17
4049,FR,380.78638995357636,Pizza,"Papel Palace, Avignon",3,30,4.0,30
4050,FR,182.71274705276588,French,"Papel Palace, Avignon",3,6,3.5,43
4051,FR,793.3617826889572,French,"Papel Palace, Avignon",2,48,4.0,28
4052,FR,290.86848158624576,Botanical Gardens,"Papel Palace, Avignon",n/a,19,4.0,19
4053,FR,233.54432196359923,Lounges,"Papel Palace, Avignon",2,12,3.5,31
4054,FR,239.83959997622821,Provencal,"Papel Palace, Avignon",n/a,13,3.5,39
4055,FR,309.73110532788735,French,"Papel Palace, Avignon",3,21,4.5,16
4056,FR,186.30753611139377,Creperies,"Papel Palace, Avignon",2,7,3.5,32
4057,FR,227.6864793695547,Restaurants,"Papel Palace, Avignon",3,11,3.5,37
4058,FR,402.5575178632695,Landmarks & Historical Buildings,"Papel Palace, Avignon",n/a,34,3.5,36
4059,FR,244.7097947650565,Restaurants,"Papel Palace, Avignon",3,14,3.5,32
4060,FR,406.02491947832925,Greek,"Papel Palace, Avignon",2,36,3.5,27
4061,FR,200.90471138822704,Restaurants,"Papel Palace, Avignon",4,9,4.0,26
4062,FR,397.2553266905716,French,"Papel Palace, Avignon",2,33,5.0,11
4063,FR,365.9580152185048,French,"Papel Palace, Avignon",2,29,4.0,19
4064,FR,562.6875510628521,Restaurants,"Papel Palace, Avignon",3,41,3.5,30
4065,FR,393.53648689882766,Restaurants,"Papel Palace, Avignon",3,32,4.5,14
4066,FR,407.51177388372645,French,"Papel Palace, Avignon",3,37,4.0,16
4067,FR,172.36133195610046,Chinese,"Papel Palace, Avignon",n/a,4,4.0,15
4068,FR,0.13701637592244686,Landmarks & Historical Buildings,Pond Du Garre,n/a,2,4.0,35
4069,FR,3.835216792502792e-09,Mediterranean,Pond Du Garre,2,1,3.5,8
4070,FR,2022.863956907902,Hotels,Pond Du Garre,2,5,3.5,6
4071,FR,2211.885686111339,Creperies,Pond Du Garre,2,8,4.0,6
4072,FR,2979.786103496495,French,Pond Du Garre,n/a,14,4.5,3
4073,FR,2445.2029694672033,Restaurants,Pond Du Garre,2,13,3.5,6
4074,FR,2979.786103496495,French,Pond Du Garre,n/a,15,5.0,1
